level,-kappa-0.01_pressure_bar,-kappa-0.01_NH3_mean,-kappa-0.01_NH3_std,-kappa-0.01_NH3_s__mean,-kappa-0.01_NH3_s__std,-kappa-0.01_NH3_s_p__mean,-kappa-0.01_NH3_s_p__std,-kappa-0.1_pressure_bar,-kappa-0.1_NH3_mean,-kappa-0.1_NH3_std,-kappa-0.1_NH3_s__mean,-kappa-0.1_NH3_s__std,-kappa-0.1_NH3_s_p__mean,-kappa-0.1_NH3_s_p__std,-kappa-1.0_pressure_bar,-kappa-1.0_NH3_mean,-kappa-1.0_NH3_std,-kappa-1.0_NH3_s__mean,-kappa-1.0_NH3_s__std,-kappa-1.0_NH3_s_p__mean,-kappa-1.0_NH3_s_p__std
14,64.78067909777499,0.0025253315920406023,1.18724525790154e-06,0.0,0.0,0.0,0.0,64.78101454765,0.0025256099361681845,1.3609725793509892e-06,0.0,0.0,0.0,0.0,64.78355921582501,0.0025286854199739173,1.4391743484052477e-06,0.0,0.0,0.0,0.0
15,62.740216300374996,0.0025253299816907385,1.17704362886495e-06,0.0,0.0,0.0,0.0,62.74056457895001,0.0025256101820024194,1.3471322269394533e-06,0.0,0.0,0.0,0.0,62.743268326425,0.0025286897243501152,1.422059117267063e-06,0.0,0.0,0.0,0.0
16,60.746074390425,0.0025253285434504507,1.1700920673136569e-06,0.0,0.0,0.0,0.0,60.746434729575,0.002525610510483384,1.3357901389121825e-06,0.0,0.0,0.0,0.0,60.7492883688,0.0025286931818025186,1.4058965504530825e-06,0.0,0.0,0.0,0.0
17,58.797617355575,0.00252532703756704,1.1647132756575513e-06,0.0,0.0,0.0,0.0,58.797988820825,0.00252561108426773,1.3276791833590382e-06,0.0,0.0,0.0,0.0,58.8009836574,0.0025286962649319323,1.391362896272165e-06,0.0,0.0,0.0,0.0
18,56.894212043075,0.0025253254536527674,1.159441433905588e-06,0.0,0.0,0.0,0.0,56.894593849900005,0.002525611622611759,1.3217874973540255e-06,0.0,0.0,0.0,0.0,56.897721197974995,0.002528699161913246,1.3793269139300142e-06,0.0,0.0,0.0,0.0
19,55.035228210075005,0.002525324064041488,1.1545367147661365e-06,0.0,0.0,0.0,0.0,55.035619414050004,0.002525611884333193,1.3162965157909722e-06,0.0,0.0,0.0,0.0,55.03887083572501,0.0025287020241271238,1.3696252348419394e-06,0.0,0.0,0.0,0.0
20,53.22003825615,0.0025253230318473653,1.1509731055086393e-06,0.0,0.0,0.0,0.0,53.220438153975,0.002525611955879722,1.3110679380223149e-06,0.0,0.0,0.0,0.0,53.22380531095,0.002528705051030265,1.3616972307489772e-06,0.0,0.0,0.0,0.0
21,51.4480177904,0.0025253223587677347,1.149408393048767e-06,0.0,0.0,0.0,0.0,51.448425603275,0.0025256121638510378,1.307443307434078e-06,0.0,0.0,0.0,0.0,51.4519004217,0.002528708455497399,1.3554732813947978e-06,0.0,0.0,0.0,0.0
22,49.718545078125,0.002525322156655602,1.150165706258062e-06,0.0,0.0,0.0,0.0,49.718960093724995,0.0025256125261983835,1.3053739908131304e-06,0.0,0.0,0.0,0.0,49.72253473124999,0.0025287124862556814,1.3509419455868054e-06,0.0,0.0,0.0,0.0
23,48.03100147215,0.0025253223369340414,1.152619526223883e-06,0.0,0.0,0.0,0.0,48.031423112199995,0.0025256128952617293,1.3046232721637136e-06,0.0,0.0,0.0,0.0,48.035089755075,0.0025287170533428434,1.3476265051581096e-06,0.0,0.0,0.0,0.0
24,46.38477144709999,0.002525322583654197,1.1559193519983162e-06,0.0,0.0,0.0,0.0,46.3851990862,0.002525613206948619,1.3056899767632045e-06,0.0,0.0,0.0,0.0,46.388950088449995,0.002528721780400956,1.3444542459302437e-06,0.0,0.0,0.0,0.0
25,44.779242325225,0.0025253227903181685,1.1597839632231674e-06,0.0,0.0,0.0,0.0,44.779675319525005,0.0025256134075170847,1.3088697612260017e-06,0.0,0.0,0.0,0.0,44.783503279550004,0.0025287263989192434,1.3417039486733583e-06,0.0,0.0,0.0,0.0
26,43.213804515575006,0.002525322986651445,1.1648319631659503e-06,0.0,0.0,0.0,0.0,43.21424231895,0.002525613596162293,1.3144261593298522e-06,0.0,0.0,0.0,0.0,43.218139988050005,0.0025287308503186795,1.3403938917912525e-06,0.0,0.0,0.0,0.0
27,41.687851451774996,0.002525323116492946,1.1700646886059429e-06,0.0,0.0,0.0,0.0,41.688293587925,0.00252561395350378,1.3224429338981648e-06,0.0,0.0,0.0,0.0,41.6922538222,0.0025287351691164078,1.3403265606374508e-06,0.0,0.0,0.0,0.0
28,40.200779614425,0.0025253230911132414,1.1751211315165638e-06,0.0,0.0,0.0,0.0,40.201225590037495,0.0025256145924341398,1.3308634879086745e-06,0.0,0.0,0.0,0.0,40.2052413676,0.0025287394109170416,1.341064605890319e-06,0.0,0.0,0.0,0.0
29,38.7519886813875,0.002525322904653149,1.1807754947992669e-06,0.0,0.0,0.0,0.0,38.752437949925,0.0025256155719177334,1.3377385019272734e-06,0.0,0.0,0.0,0.0,38.7565026034875,0.0025287437701213638,1.3430723028954195e-06,0.0,0.0,0.0,0.0
30,37.340881346749995,0.002525322702896083,1.187762397607719e-06,0.0,0.0,0.0,0.0,37.34133343655,0.002525616853785468,1.3440696432450484e-06,0.0,0.0,0.0,0.0,37.345440300675,0.002528748434111476,1.3469461163900095e-06,0.0,0.0,0.0,0.0
31,35.9668633526125,0.0025253226873639505,1.1953054539117744e-06,0.0,0.0,0.0,0.0,35.9673177030625,0.0025256184031115844,1.3513650451504837e-06,0.0,0.0,0.0,0.0,35.9714604904125,0.002528753369471524,1.3527344847192872e-06,0.0,0.0,0.0,0.0
32,34.6293437971375,0.0025253231764491646,1.2033141690292671e-06,0.0,0.0,0.0,0.0,34.62979980985,0.0025256201781937854,1.3582507604797672e-06,0.0,0.0,0.0,0.0,34.6339722800875,0.0025287585199112073,1.3594070001739186e-06,0.0,0.0,0.0,0.0
33,33.327734661025,0.0025253244450408967,1.2128471256118888e-06,0.0,0.0,0.0,0.0,33.328191869337495,0.0025256222285341937,1.3638240346904254e-06,0.0,0.0,0.0,0.0,33.332388063525,0.0025287638014787808,1.3664846567040318e-06,0.0,0.0,0.0,0.0
34,32.061451303925004,0.0025253265785297845,1.2240356718845328e-06,0.0,0.0,0.0,0.0,32.0619091948125,0.002525624746069079,1.370895068201196e-06,0.0,0.0,0.0,0.0,32.066123278237505,0.0025287690693407785,1.3741100206007361e-06,0.0,0.0,0.0,0.0
35,30.8299122105875,0.002525329485820839,1.2361131053590307e-06,0.0,0.0,0.0,0.0,30.83037030565,0.002525628000429133,1.3816229716463285e-06,0.0,0.0,0.0,0.0,30.8345965994,0.0025287742586422245,1.382365400689804e-06,0.0,0.0,0.0,0.0
36,29.6325390444875,0.0025253332709730602,1.2491587871870214e-06,0.0,0.0,0.0,0.0,29.632996927100002,0.0025256320802657865,1.3963131340980162e-06,0.0,0.0,0.0,0.0,29.6372299934125,0.0025287794336839578,1.3916123619886342e-06,0.0,0.0,0.0,0.0
37,28.4687568378625,0.002525338056376204,1.2648788645593642e-06,0.0,0.0,0.0,0.0,28.469214093937502,0.0025256368103728165,1.4145116043481984e-06,0.0,0.0,0.0,0.0,28.4734484773125,0.0025287847598607187,1.4019661444347844e-06,0.0,0.0,0.0,0.0
38,27.3379937690625,0.0025253437499247956,1.2837584190711537e-06,0.0,0.0,0.0,0.0,27.3384499089,0.0025256417495466304,1.4335296376379354e-06,0.0,0.0,0.0,0.0,27.342680566949998,0.0025287905454658903,1.4133844437797911e-06,0.0,0.0,0.0,0.0
39,26.239681340512497,0.0025253500197792893,1.3040079576912414e-06,0.0,0.0,0.0,0.0,26.240135974225,0.0025256468059262262,1.4534277531455926e-06,0.0,0.0,0.0,0.0,26.2443578939125,0.002528796971277334,1.4260766205522304e-06,0.0,0.0,0.0,0.0
40,25.173254375637498,0.002525356605518609,1.325232230778873e-06,0.0,0.0,0.0,0.0,25.173707028775002,0.0025256520213838667,1.4755109038416758e-06,0.0,0.0,0.0,0.0,25.177915483074997,0.0025288042717264035,1.441309072864664e-06,0.0,0.0,0.0,0.0
41,24.138150958637503,0.0025253634618315848,1.3480779465146607e-06,0.0,0.0,0.0,0.0,24.1386011825375,0.002525657488045981,1.496844197758955e-06,0.0,0.0,0.0,0.0,24.1427915392125,0.0025288126387039665,1.4608085513131945e-06,0.0,0.0,0.0,0.0
42,23.133812513375,0.0025253707582096104,1.3729596936054852e-06,0.0,0.0,0.0,0.0,23.1342599319375,0.002525663573042257,1.5212807096279368e-06,0.0,0.0,0.0,0.0,23.138427771125,0.0025288221101951785,1.484516460276315e-06,0.0,0.0,0.0,0.0
43,22.15968382125,0.0025253787996585013,1.4002211057402928e-06,0.0,0.0,0.0,0.0,22.16012806705,0.0025256704337883276,1.5508720142445737e-06,0.0,0.0,0.0,0.0,22.1642690463125,0.0025288326194917317,1.511918919386013e-06,0.0,0.0,0.0,0.0
44,21.21521310345,0.0025253876992757432,1.430513042597444e-06,0.0,0.0,0.0,0.0,21.215653728225,0.0025256780421128496,1.5842573717674822e-06,0.0,0.0,0.0,0.0,21.219763827050002,0.0025288441178493667,1.54270410329158e-06,0.0,0.0,0.0,0.0
45,20.29985180775,0.0025253974152973386,1.4645583354004711e-06,0.0,0.0,0.0,0.0,20.300288481468748,0.0025256863631459418,1.6187455038017127e-06,0.0,0.0,0.0,0.0,20.3043638329375,0.002528856856438797,1.5765813666941065e-06,0.0,0.0,0.0,0.0
46,19.4130549291125,0.002525408074175939,1.5031455975769474e-06,0.0,0.0,2.1019476964872257e-50,5.427164911201289e-48,19.413487278525,0.0025256960147689096,1.6544285174756871e-06,0.0,0.0,1.4012984643248172e-50,4.4312726724330885e-48,19.41752422496875,0.002528871291729156,1.6144078789908718e-06,0.0,0.0,4.904544625136859e-50,1.0392191817934843e-47
47,18.55428088000625,0.0025254199369635897,1.5465245774337993e-06,0.0,0.0,3.0688436368713495e-48,1.0051524629251899e-46,18.5547085990375,0.0025257077822450082,1.6936552384281006e-06,0.0,0.0,2.1650061273818423e-48,8.233881173243792e-47,18.5587036442375,0.0025288874986441807,1.6574930338134786e-06,0.0,0.0,4.9676030560314765e-48,1.7180875237903164e-46
48,17.72299149900625,0.002525433431955753,1.5953246514572944e-06,0.0,0.0,1.3254882174048444e-46,1.3971885468673897e-45,17.72341425279375,0.0025257219496066683,1.738065059015159e-06,0.0,0.0,1.1876004485152826e-46,1.0796251591203445e-45,17.7273641544875,0.002528905424978584,1.7059939936176153e-06,0.0,0.0,1.807675018979014e-46,2.3565403418041813e-45
49,16.91865216633125,0.0025254488573875277,1.6511275303727954e-06,0.0,0.0,2.4834091644457272e-45,1.9123497412553733e-44,16.919069731875,0.0025257384422107134,1.7878870987479126e-06,0.0,0.0,2.246701827851979e-45,1.3799377191079675e-44,16.922971273281252,0.0025289253375038972,1.7592649891487544e-06,0.0,0.0,3.18856357117094e-45,3.2127393607560515e-44
50,16.140731694956248,0.0025254665348294655,1.715143486779277e-06,0.0,0.0,3.593965522743199e-44,2.663740489581924e-43,16.1411437815625,0.00252575744972215,1.8416261949406079e-06,0.0,0.0,3.2586768391842004e-44,1.8243558538104193e-43,16.144994017600002,0.0025289475952030623,1.818570378094148e-06,0.0,0.0,4.604956822553465e-44,4.424374580451114e-43
51,15.38870253059375,0.0025254869893705473,1.7888397770206097e-06,0.0,0.0,5.114128358590213e-43,3.7469247779954314e-42,15.389108719887501,0.0025257791199791244,1.9005937919648464e-06,0.0,0.0,4.624800329847075e-43,2.4680728306648982e-42,15.392904926993749,0.0025289725688984618,1.887477902918319e-06,0.0,0.0,6.556535805118926e-43,6.136473650880803e-42
52,14.66204050586875,0.0025255109372222797,1.8737989676762579e-06,0.0,0.0,7.279910104672059e-42,5.307502819031928e-41,14.662440496168749,0.002525804217302939,1.9706026736792544e-06,0.0,0.0,6.568366617728605e-42,3.3959007344875194e-41,14.6661800635375,0.0025290006500529125,1.969158671363315e-06,0.0,0.0,9.337600598767007e-42,8.561608686641263e-41
53,13.960225006531251,0.0025255396967660635,1.9733179659955484e-06,0.0,0.0,1.0374801300905385e-40,7.555016362571439e-40,13.960618569237498,0.0025258340873767155,2.0585998707754284e-06,0.0,0.0,9.342851292138802e-41,4.730202375326595e-40,13.964299144456248,0.0025290322809072676,2.065671989540435e-06,0.0,0.0,1.3308430461700675e-40,1.2003598090272286e-39
54,13.2827390376125,0.002525574271144578,2.0908131284397483e-06,0.0,0.0,1.4797310027567166e-39,1.0789311766369434e-38,13.283125888381251,0.0025258699655416423,2.1653766909633983e-06,0.0,0.0,1.3303926142070063e-39,6.645556747758304e-39,13.2867452312375,0.002529068311098963,2.1766399270888594e-06,0.0,0.0,1.8976357769863153e-39,1.689517543643429e-38
55,12.62906906195,0.002525614934307523,2.2307000643719143e-06,0.0,0.0,2.1114281805280484e-38,1.5438254431210384e-37,12.629449200706249,0.0025259138496860397,2.3011745933593323e-06,0.0,0.0,1.8957106019287256e-38,9.389966707925842e-38,12.633005067456251,0.002529110720825847,2.3057058324283147e-06,0.0,0.0,2.7061655012874636e-38,2.385144682061516e-37
56,11.9987050782875,0.0025256632851075847,2.4047128834598917e-06,0.0,0.0,3.0130359813178227e-37,2.2111254911094133e-36,11.999078206518751,0.002525969266521279,2.4776997867139813e-06,0.0,0.0,2.7019217186460524e-37,1.3314736625213773e-36,12.0025688157875,0.002529162697427673,2.4645973412036793e-06,0.0,0.0,3.858424397266853e-37,3.374451697903724e-36
57,11.39114036186875,0.0025257233331829774,2.6289214875291293e-06,0.0,0.0,4.298419891382706e-36,3.1671577578484224e-35,11.391506401387499,0.002526040015760809,2.7087893698649143e-06,0.0,0.0,3.850389741592456e-36,1.8917060241734628e-35,11.394930070081251,0.002529229805524228,2.6721636382062987e-06,0.0,0.0,5.4984079912008535e-36,4.7806191846295034e-35
58,10.805871435418752,0.0025258040208404418,2.9343346571854844e-06,0.0,0.0,6.128100424844901e-35,4.533423206129802e-34,10.8062301805375,0.002526132462535752,3.014529560836426e-06,0.0,0.0,5.48390036690676e-35,2.6896600212968436e-34,10.80958557115,0.002529319454142824,2.959009614502242e-06,0.0,0.0,7.828664701305963e-35,6.7768578406555596e-34
59,10.242398262771875,0.0025259225223807154,3.3770646727621382e-06,0.0,0.0,8.727423741053682e-34,6.47971231025811e-33,10.242749476190625,0.0025262613811972553,3.4384089791315036e-06,0.0,0.0,7.8027435187036e-34,3.823353394305602e-33,10.24603529431875,0.0025294489134300964,3.3779783160236557e-06,0.0,0.0,1.1132808005419774e-33,9.604841323549386e-33
60,9.700223151031249,0.002526120307551464,4.0643554458140466e-06,0.0,0.0,1.2410892024761746e-32,9.238975528745428e-32,9.70056663438125,0.0025264659102796575,4.071314823261262e-06,0.0,0.0,1.108640523786998e-32,5.429394685058801e-32,9.703782197809375,0.002529657639801735,4.032106920218356e-06,0.0,0.0,1.5806290565635588e-32,1.3601390024290913e-31
61,9.17885387644375,0.0025265116936166307,5.2435130239553475e-06,0.0,0.0,1.76159843750389e-31,1.3133334381296604e-30,9.17918905103125,0.0025268485694925767,5.142229196354533e-06,0.0,0.0,1.5723258855380407e-31,7.697749010195519e-31,9.182333377571876,0.0025300710077083206,5.152887714312985e-06,0.0,0.0,2.239772814386897e-31,1.9236324315505326e-30
62,8.677801979275,0.0025274644446361344,7.587068138550645e-06,0.0,0.0,2.4947333393988626e-30,1.8608583785020285e-29,8.67812745851875,0.0025277397367276717,7.255293645894951e-06,0.0,0.0,2.2249098559626074e-30,1.0890858297894385e-29,8.681201443075,0.00253100595849799,7.365283071833857e-06,0.0,0.0,3.166332241852733e-30,2.716167345939105e-29
63,8.1966290767,0.0025307988402293994,1.3335047869558947e-05,0.0,0.0,3.5242331156794343e-29,2.6293362686891206e-28,8.19693892679375,0.0025309160540753508,1.258791887069844e-05,0.0,0.0,3.1402555846093315e-29,1.5371100561372556e-28,8.199941599946875,0.002534213523598155,1.2684175552412059e-05,0.0,0.0,4.4638769131470584e-29,3.827209341435909e-28
64,7.735084595315625,0.0025493651893641798,2.913199812245554e-05,0.0,0.0,4.965419964412069e-28,3.704378390424896e-27,7.7353745357250006,0.002549750762323383,2.8427834434103866e-05,0.0,0.0,4.420620834624712e-28,2.1647868458114327e-27,7.7383043931531255,0.00255253190385527,2.7702602380981166e-05,0.0,0.0,6.276429500512781e-28,5.38234622621227e-27
65,7.293456153825,0.0026300347297103146,5.278659651602436e-05,0.0,0.0,6.970640818619541e-27,5.184670933141743e-26,7.293745138259375,0.0026346719953534194,5.4653949354909925e-05,0.0,0.0,6.205496192262769e-27,3.0377280679597355e-26,7.2965922528,0.00263549860247178,5.400922815170492e-05,0.0,0.0,8.798009704542565e-27,7.539612356475704e-26
66,6.871553521178125,0.002760661087179324,6.829143386414643e-05,0.0,0.0,9.688105022756744e-26,7.1612558562247885e-25,6.871862889859375,0.0027681703266210387,6.731656977059334e-05,0.0,0.0,8.627658916606053e-26,4.211230960852954e-25,6.874638347403125,0.0027705799203831703,7.668995957631333e-05,0.0,0.0,1.2208026721310761e-25,1.0412185869515398e-24
67,6.468133067040625,0.0028484631255199203,7.644953848050983e-05,0.0,0.0,1.3283525623305943e-24,9.718916032274564e-24,6.4684668536593755,0.0028536299690941815,7.414978755289281e-05,0.0,0.0,1.1831949987958672e-24,5.7423040039081275e-24,6.4712084179,0.0028614187042386038,9.499794149306367e-05,0.0,0.0,1.6693506465610748e-24,1.4088113501848307e-23
68,6.082149672278125,0.0028890813904057723,8.78510692272717e-05,0.0,0.0,1.7955260323117555e-23,1.292286498828274e-22,6.082501211603126,0.002888914040714735,8.658293518675654e-05,0.0,0.0,1.5997904821504257e-23,7.700358023007488e-23,6.085219128790625,0.0029045789645297916,0.00011596714271431653,0.0,0.0,2.2484590875778918e-23,1.8647498160838913e-22
69,5.713005908175,0.0029037347602297084,0.00010299433644078835,0.0,0.0,2.3893358361043946e-22,1.6761993637870323e-21,5.713362967687499,0.0028983306099742184,0.00010122852777609945,0.0,0.0,2.1304694099289054e-22,1.014140982490989e-21,5.716052059668749,0.0029214087703771656,0.00013820626185982442,0.0,0.0,2.979352660425588e-22,2.4074063509904025e-21
70,5.360224373259376,0.0029044807213934837,0.00011868756553801403,0.0,0.0,3.123309978523143e-21,2.112081397717868e-20,5.3605802189125,0.0028934699703770457,0.00011632837106313963,0.0,0.0,2.7887218433746292e-21,1.3084283135104644e-20,5.3632278106593745,0.002922823896185728,0.00015892030193762088,0.0,0.0,3.875042135563331e-21,3.019366053295171e-20
71,5.023342270734375,0.0028993217361404093,0.00013530567697475618,0.0,0.0,3.9989600111590644e-20,2.5760280483837176e-19,5.023694923190625,0.002882044603654649,0.00012989461864278793,0.0,0.0,3.5776906098802334e-20,1.648269244818125e-19,5.026287507517187,0.0029150417850600206,0.0001795640980998327,0.0,0.0,4.9320432048230277e-20,3.6629128602273616e-19
72,4.701905851226562,0.002892036896077334,0.00015284831643560008,0.0,0.0,4.997031052177299e-19,3.0330560434739765e-18,4.702255738595313,0.0028691784344019836,0.0001420753949741667,0.0,0.0,4.481998217293679e-19,2.0193824549311942e-18,4.704781094760937,0.002904174928237626,0.00020063547832034043,0.0,0.0,6.120389136475646e-19,4.279747016094456e-18
73,4.395469979665625,0.0028837207879056225,0.0001691297639690741,0.0,0.0,6.067146487119027e-18,3.4385150632115353e-17,4.395819430545313,0.002857702905430633,0.0001540013066812452,0.0,0.0,5.457959816728156e-18,2.3951488670397873e-17,4.398266055482813,0.0028929918333594107,0.0002207013923436288,0.0,0.0,7.372933491819967e-18,4.7982676517251626e-17
74,4.103597777798438,0.0028743988882235136,0.0001839632575152788,0.0,0.0,7.118939780766013e-17,3.7447302338233224e-16,4.103950498367188,0.002847900295476138,0.00016726548141757385,0.0,0.0,6.424629847187407e-17,2.7360498063699817e-16,4.106307241859375,0.00288222052125413,0.00023915505678437116,0.0,0.0,8.577167375176603e-17,5.146186286066947e-16
75,3.8258598350078126,0.0028654106407926885,0.0001984581706479432,0.0,0.0,8.019226904340181e-16,3.907759223516574e-15,3.8262197841109375,0.002838789406445867,0.00018338354269625175,0.0,0.0,7.260428217024717e-16,2.991831790073852e-15,3.8284765424859373,0.0028731442850267195,0.00025614148212083516,0.0,0.0,9.57471467534371e-16,5.262675289458019e-15
76,3.5618332829015626,0.002857831564513326,0.0002148765610879805,0.0,0.0,8.602419680510809e-15,3.8906766557825505e-14,3.5622035121734377,0.0028304281044215897,0.00020299281891274757,0.0,0.0,7.812249208453207e-15,3.108176111150884e-14,3.5643522310234372,0.0028661249577629495,0.00027121397862271717,0.0,0.0,1.017665106190655e-14,5.110678764293348e-14
77,3.3111007479500003,0.0028507840974844293,0.00023562691373620018,0.0,0.0,8.702203949398052e-14,3.6695101520665875e-13,3.3114837559828127,0.0028242477702059843,0.00022749134129879234,0.0,0.0,7.924624849634411e-14,3.0401067145302613e-13,3.3135180772296873,0.002859993373253892,0.0002864022210078555,0.0,0.0,1.0201527414695114e-13,4.686255574085656e-13
78,3.0732499930796875,0.0028435726374804655,0.0002622285978240275,0.0,0.0,8.205295442252598e-13,3.245199326780999e-12,3.0736479194671875,0.0028207124379184823,0.0002560603303938269,0.0,0.0,7.489949406071301e-13,2.769348863345315e-12,3.07556299604375,0.0028534525949900852,0.00030382098838289067,0.0,0.0,9.535851036282747e-13,4.024457538917337e-12
79,2.8478736840187504,0.002836421207787679,0.00029432577097309376,0.0,0.0,7.1137446470163525e-12,2.656007102472557e-11,2.84828804611875,0.002819062278185229,0.0002874599449469959,0.0,0.0,6.50687675360694e-12,2.319829992981997e-11,2.8500806728562496,0.00284582885132535,0.0003243948099048835,0.0,0.0,8.200938194764404e-12,3.201669556105241e-11
80,2.6345691612,0.002830525008557056,0.00033378800482897984,0.0,0.0,5.5834130678904167e-11,1.9808433538158475e-10,2.6350009232812504,0.0028174569664221783,0.00032422229225268916,0.0,0.0,5.1161887973028095e-11,1.7610783940946914e-10,2.63666922910625,0.0028369473165373894,0.0003481064612852585,0.0,0.0,6.38989100961597e-11,2.3272141077454545e-10
81,2.4329385144921876,0.002825799680900891,0.00038045368582574634,0.0,0.0,3.899736724492053e-10,1.322952915237048e-09,2.433387866900781,0.0028114366200234506,0.00036918973412316446,0.0,0.0,3.5790897043342953e-10,1.1918394765232766e-09,2.4349314763234373,0.0028261537450393007,0.0003750650335458963,0.0,0.0,4.4342649172187117e-10,1.5203842669617574e-09
82,2.2425882644234374,0.0028175128765467526,0.0004336106962340462,0.0,0.0,2.3799101899149788e-09,7.766134346670147e-09,2.2430548021,0.0027972478395821964,0.00042253079981492014,0.0,0.0,2.187504545838544e-09,7.065033744559316e-09,2.2444745210335935,0.002812428254050492,0.0004093073353113752,0.0,0.0,2.6910963454606446e-09,8.765482035970137e-09
83,2.0631299232359375,0.0027969480220782863,0.0004934785299992562,0.0,0.0,1.2456157899025115e-08,3.9314475495728004e-08,2.0636126021,0.002772050418147046,0.000484092032682048,0.0,0.0,1.1466552695974536e-08,3.6024592218791776e-08,2.0649100659921875,0.002792378743862546,0.00045490232543080413,0.0,0.0,1.4019806214977746e-08,4.3747191145629494e-08
