level,-kappa-0.01_pressure_bar,-kappa-0.01_rms_vel1,-kappa-0.01_rms_vel1_temporal_std,-kappa-0.1_pressure_bar,-kappa-0.1_rms_vel1,-kappa-0.1_rms_vel1_temporal_std,-kappa-1.0_pressure_bar,-kappa-1.0_rms_vel1,-kappa-1.0_rms_vel1_temporal_std
0,98.57416474349999,0.045910713915715454,0.008629516265510175,98.57427396995,0.04570890715428443,0.007849220839646795,98.5737588522,0.033340116902790366,0.013388593619200225
1,95.81560214144999,0.14179456485401712,0.025402072955391077,95.81570882375,0.14051630250437244,0.023655402436207954,95.81530690455001,0.10431574932079689,0.040731153111411296
2,93.11409527425,0.24095097052749495,0.041053705978406164,93.11420963260001,0.23789558268538674,0.0393060713182582,93.11406830245,0.1808006304989923,0.06868455702112593
3,90.46735019604999,0.334901126708105,0.05566727456935409,90.4674829,0.3300154971813739,0.054188872283263946,90.46763513584999,0.2551869715418631,0.09608040894112699
4,87.87471560285,0.4206702632372418,0.0694001325243012,87.87486865205,0.4142558940012124,0.06806819856735016,87.87529411745001,0.3235458800198834,0.12197651873822882
5,85.33551457994999,0.49919038719800407,0.08210227378951218,85.33568950415,0.4916945705074192,0.08103335428484444,85.33637548635001,0.3860275286827559,0.14603745801378024
6,82.849125875425,0.5715631326732518,0.09369992164892144,82.849322075875,0.5634173440081972,0.09313331599557957,82.850254453275,0.4435354990618263,0.16827555138260278
7,80.414887441175,0.638654156806428,0.10430700944990823,80.415104316225,0.6301668566674193,0.10445957793754077,80.416273058675,0.4968318573259588,0.188770425340771
8,78.03214980372499,0.7011193197324525,0.11408754718674098,78.03238645885,0.6925236487252208,0.11517550747675939,78.0337808487,0.5464400230682334,0.2076394477584505
9,75.7002560529,0.7594925932852117,0.12314619176945221,75.70051163005,0.7510241065463088,0.12536177167227638,75.7021219439,0.5928724313494882,0.22512757969629815
10,73.418554585775,0.8142728435384607,0.13155989249078787,73.418828307975,0.8061290340419613,0.1350574787963394,73.42064460015,0.6366386578411828,0.2414961644403387
11,71.186393772275,0.8659400632536688,0.1393849461843329,71.18668452985,0.8582514085205156,0.1443229491382174,71.1886971422,0.6781101073743959,0.25688428639503064
12,69.00312503295,0.9148984565332747,0.1467130528148544,69.00343178074999,0.9077312651960859,0.15323934293572744,69.00563098147501,0.7175263040459128,0.271361361009969
13,66.86810146147499,0.9614695092765516,0.1536482445316013,66.868423113525,0.9548505539978376,0.1618691056667499,66.87079965630001,0.7551091174082413,0.28501203530320535
14,64.78067909777499,1.0059037623860356,0.1602224921662179,64.78101454765,0.9998637650350553,0.17024153992326782,64.78355921582501,0.7910950491421395,0.2979516513217839
15,62.740216300374996,1.0484471725149016,0.16646307650288367,62.74056457895001,1.0429928973152804,0.1783506114432289,62.743268326425,0.8256743346354709,0.3102888861197461
16,60.746074390425,1.0893249000289678,0.17241554085266234,60.746434729575,1.0844299564854922,0.18621502217119157,60.7492883688,0.8589925491326534,0.32210117237013897
17,58.797617355575,1.1286942515378995,0.17809968248969868,58.797988820825,1.1243167788373916,0.19387980138227506,58.8009836574,0.891176436806368,0.33342221222220714
18,56.894212043075,1.1666726184599019,0.18353013493643186,56.894593849900005,1.162759767413763,0.201361393817479,56.897721197974995,0.9223148666196094,0.3442875075158327
19,55.035228210075005,1.20337625830611,0.18871836565685063,55.035619414050004,1.1998381371691007,0.20865621380915872,55.03887083572501,0.9524610848165886,0.35471562049307354
20,53.22003825615,1.238856663453038,0.1936642374095584,53.220438153975,1.2355848203243027,0.21575369748112055,53.22380531095,0.9816551610715337,0.36470731065940937
21,51.4480177904,1.2731154751165106,0.1983526708275458,51.448425603275,1.2700085928694822,0.22262885656528414,51.4519004217,1.0099397855468795,0.37427129998125036
22,49.718545078125,1.3061490633740396,0.2027570512145284,49.718960093724995,1.3030958279558873,0.22927566420293455,49.72253473124999,1.037312926714362,0.38339345591486634
23,48.03100147215,1.3379446724225095,0.20687449839734495,48.031423112199995,1.334849335450798,0.23569591021460803,48.035089755075,1.0637125184497147,0.3920362569066115
24,46.38477144709999,1.3684552887625527,0.210726098821262,46.3851990862,1.3653007294492632,0.24190207381195125,46.388950088449995,1.0890897121677552,0.40016188374606215
25,44.779242325225,1.3976314169395263,0.21431648101271486,44.779675319525005,1.394472419797923,0.2479202647493438,44.783503279550004,1.1134343195101122,0.40775614100877505
