level,-kappa-0.01_pressure_bar,-kappa-0.01_rms_vel1,-kappa-0.01_rms_vel1_temporal_std,-kappa-0.1_pressure_bar,-kappa-0.1_rms_vel1,-kappa-0.1_rms_vel1_temporal_std,-kappa-1.0_pressure_bar,-kappa-1.0_rms_vel1,-kappa-1.0_rms_vel1_temporal_std
0,98.58448937000001,0.04120358765612973,0.01459978827971429,98.58811272,0.043448921033970675,0.015767538955843492,98.58738879,0.034245897067010145,0.009027956029774032
1,95.82561864,0.1269102666163702,0.04354484122948561,95.829075065,0.13321010748365394,0.04717067314981873,95.82853919,0.10734792585360625,0.027515444719614167
2,93.12367735,0.21580245253024674,0.07242021444796032,93.12692488,0.22368927398731683,0.07758909348525408,93.12678875,0.18581516662843311,0.04628328646448679
3,90.47637869,0.30108852954422477,0.10200841032276303,90.47946641,0.3078775472878357,0.10614227890389746,90.47974477,0.26225215725791823,0.06439579713810116
4,87.883184135,0.37961243249856447,0.13147220761906195,87.88615886,0.3833136046508062,0.13115016747543878,87.886797775,0.33320786174468997,0.08143292902526961
5,85.343427525,0.45095598050031477,0.15918872516739035,85.34630164999999,0.45114133031767467,0.153163122649485,85.34727827500001,0.3985779799594552,0.0982605100010432
6,82.85649633,0.5161318235906722,0.18560124137246195,82.8592877325,0.5124763626782615,0.1731459621783833,82.860568335,0.457965844692659,0.11478787664635177
7,80.42172581,0.5768255389216962,0.21158894472772755,80.4244436075,0.5682598978208079,0.19145258261043407,80.42601334,0.5117455313342754,0.13038755107276873
8,78.0384753825,0.633817119270193,0.236773525476435,78.041120725,0.6202693807997451,0.2092886492562423,78.04295874750001,0.5615625878265353,0.14546176415860612
9,75.7060856675,0.6875175271414738,0.2608101292609592,75.70866290000001,0.6691940886179252,0.22640767691359,75.710757665,0.6087971494794362,0.16058263588534866
10,73.42390758,0.7384202873297969,0.2838498893505973,73.42641700749999,0.7138428136774484,0.24057990021862033,73.42875428,0.6542651487983617,0.17563790799834075
11,71.1912908975,0.7871150650850783,0.30634732730351216,71.19372888000001,0.755247742148483,0.2530186507869893,71.1962992775,0.698171367772923,0.19035799754423596
12,69.00758451,0.834033645653693,0.32862343186073173,69.0099526125,0.795075735837666,0.2653580010648879,69.01274046249999,0.7405989360399139,0.20478958341836634
13,66.8721411875,0.8793288756903505,0.3504451949770025,66.8744389875,0.8337698337596516,0.2772560356907939,66.87743333,0.7820422573690301,0.21924526123417645
14,64.78431696,0.9227472535411143,0.3712671259123987,64.7865466775,0.8715278996851691,0.28857687762306133,64.7897326375,0.8229275176568838,0.23412446447018853
15,62.743468405,0.9641823088298183,0.39096960776239736,62.745628845,0.9082682477560503,0.29907058786889995,62.748998462500005,0.863072150129625,0.2496073638944263
16,60.7489559825,1.0046061711918755,0.4105309762460002,60.751050105,0.9439974675191825,0.30848673158741197,60.754591392500004,0.9021667436343747,0.2655674663638342
17,58.800143875,1.0449730834221773,0.43076360465560415,58.80217365,0.9789587787211044,0.31689453077267316,58.8058761125,0.9401733445756909,0.28153931006374855
18,56.896396515,1.0850201080750979,0.45128688620758867,56.898365735,1.01327782554734,0.3245405008179101,56.90221861,0.977497468915045,0.29737197321005765
19,55.0370845225,1.124500734644908,0.4715706690176304,55.038994814999995,1.046817575872154,0.33183726485726334,55.0429914275,1.014635860334773,0.31328829514010875
20,53.2215810875,1.1636547010315357,0.4917736405375791,53.223432107499995,1.0795818465568014,0.3390979062090108,53.227564725,1.0514500089603551,0.3293590940419875
21,51.44925911,1.202304914500255,0.5120580091419518,51.451052897500006,1.1116707814880595,0.3463452996210467,51.4553132075,1.0875150144339105,0.3453912975645014
22,49.719499667499996,1.2399149981796669,0.5323549014475498,49.72123419,1.1427775082943448,0.35357199340017165,49.725615530000006,1.1227472906661662,0.36107176872810526
23,48.0316799375,1.2763368105264397,0.5524001418464574,48.033357672499996,1.17276416663527,0.36096057464438536,48.037853705,1.1568608452445839,0.3756823657771532
24,46.385184872500005,1.3116799328857314,0.5719681917618263,46.386807995,1.201587156811552,0.36834911749817634,46.3914100325,1.1900232566943842,0.38931262308943243
25,44.7794022325,1.3457753201895362,0.5907671430630649,44.7809729175,1.229056134716587,0.375471002053304,44.785672555,1.2225416404016898,0.4025781831068721
26,43.213721477499995,1.3785494439673627,0.608934134785696,43.2152443425,1.2550963189288675,0.3822621235710088,43.220030072499995,1.2541599768175067,0.4155673718790244
27,41.68753566875,1.4102858427888891,0.6268060515220427,41.68901284,1.2799930394246848,0.38881585318675305,41.69387712375,1.2849072858141952,0.4281543206891714
28,40.20024207,1.4409738675972479,0.6442688363533303,40.2016750525,1.3040785099731893,0.39535797533767897,40.20660899125,1.3148447492250788,0.44023141584229664
29,38.7512385225,1.470311065412165,0.6609123271247529,38.75263159625,1.3273494318404222,0.402064059406425,38.7576255225,1.3438477620184741,0.45193375061906393
30,37.33992856375,1.497869671756528,0.6763890673226852,37.34128465,1.3497448596744444,0.4089939858492233,37.346329286250004,1.3718357155230825,0.4633435696856908
31,35.965718790000004,1.523336359969559,0.6906498424176903,35.9670394875,1.3710709496480618,0.4160649538517872,35.972126235000005,1.3987394891420413,0.4743605148528174
32,34.62801758375,1.5466500206804035,0.7037837059649571,34.6293047675,1.390676519175939,0.4227964229534021,34.6344242575,1.4244555465160533,0.484825967806406
33,33.32623632375,1.5676287015120958,0.7156839796847576,33.32749229125,1.4077646172177036,0.42807348638442844,33.3326370675,1.4488059451041233,0.49468858071894334
34,32.05978985,1.5859869210818283,0.7261732894876874,32.06101685625,1.422472982591775,0.43174137493065834,32.06617986,1.4718422591139,0.5041548728059867
35,30.828096272499998,1.601629295310896,0.7354221250167002,30.82929670125,1.4352243980882224,0.4342767999574903,30.83447098625,1.4936228592564122,0.5134320801495627
36,29.630576542500002,1.6143546698197897,0.743409689942844,29.631752687499997,1.4458237646613021,0.4359748681948997,29.6369320325,1.5140722866025742,0.5228039276300716
37,28.46665716375,1.6237553075285118,0.7497408074579779,28.4678095375,1.453691587911186,0.43682615559756693,28.4729869225,1.5328202307418137,0.5321959610940695
38,27.33576470125,1.6295671679859953,0.7544293618703801,27.33689541875,1.4581787360202094,0.4366947901502231,27.342064617499997,1.5492555946255666,0.5411536994356124
39,26.237330809999996,1.631976314910271,0.7578837504559531,26.23844129125,1.459003737858475,0.43579894761857085,26.24359622875,1.5624850903332728,0.5489595701285612
40,25.170789946249997,1.6313219902558236,0.7603889222083801,25.171882285000002,1.4566137844987601,0.4344117662050293,25.177016515000002,1.5723898182842542,0.555575139695281
41,24.1355798275,1.6275435528946538,0.761785510476616,24.136656481249997,1.4512560791934939,0.43251571425966867,24.141763576250003,1.5792808253605277,0.5613930314482659
42,23.13114143375,1.6201957514364749,0.7617411711135478,23.13220427375,1.4429424369501518,0.4300176956167003,23.13727857625,1.583347765548973,0.5665279338221357
43,22.156921195,1.6096334460654478,0.7605784155075227,22.1579712425,1.4315972569578055,0.42684333779176964,22.16300687125,1.5842807715892577,0.5706720454818989
44,21.21236680875,1.5962828934784263,0.7586098275235155,21.21340469625,1.4172994457915091,0.42328513730218253,21.21839558125,1.5814886341653112,0.5731054766457967
45,20.296930803749998,1.58023924619862,0.755938648474486,20.29795581125,1.4002502974191142,0.4195979689766783,20.302896881875,1.5743899806415107,0.5730494802377499
46,19.410067343125,1.561225480986714,0.752362550215224,19.411079263125,1.3804713740053287,0.415883875909474,19.415965945,1.5627001642308773,0.5701826512743107
47,18.551235393749998,1.5387289219038822,0.747225605827512,18.5522337975,1.3574589774067423,0.4116905427786911,18.557061715625,1.5457245064623055,0.5640181992213026
48,17.719896005,1.5119422757655505,0.7398683840758468,17.720881060625,1.330275554323103,0.406017747280934,17.72564463375,1.522887075808449,0.5544503491637359
49,16.915515674375,1.480109354176315,0.7298680444585127,16.916485330625,1.2980086540880356,0.39773089877041434,16.921181653125,1.4942757655198269,0.5417867178938547
50,16.137562045,1.4433202473039202,0.7171688912115574,16.13851607875,1.2603045839770932,0.38662217653114667,16.143140110625,1.459581986670329,0.5259614120371033
51,15.38550788125,1.4014715516961305,0.7016117222701175,15.386445362499998,1.2176776281941988,0.3734987918105969,15.3909932575,1.4180949881853762,0.506613682432477
52,14.658829013125,1.3540110433484323,0.6829797362100367,14.659749726249999,1.1704849719781052,0.35892855611344815,14.664216096875,1.3691952298015202,0.48349950148786314
53,13.957003506875001,1.299996228292432,0.660579378747713,13.957907534375,1.11898419961612,0.3433788975090604,13.962290786250001,1.312377186101087,0.45686977035362314
54,13.27951369125,1.238814179063813,0.6340076043179318,13.280401188125,1.0630107561620359,0.32684185714037656,13.284698986875,1.2472848323422758,0.42745152788034463
55,12.625848433125,1.170091799313534,0.6031728751056602,12.626716355000001,1.0020281094060863,0.3092389749645474,12.63092763,1.17364787106641,0.3961856737806583
56,11.995497151250001,1.0926860573441,0.567379809949108,11.996342355625,0.9349910100373351,0.2902036389254775,12.000467167499998,1.0910669258286068,0.3637162210453487
57,11.387952885625,1.0055279316585828,0.5260347308687577,11.38877309875,0.8606594503999729,0.2691360843968228,11.392809436875,0.9993495530896329,0.3299806470506126
58,10.802711681875,0.9080748879531721,0.47840750229024465,10.803503271875,0.7783495087610649,0.245990077597984,10.807449284999999,0.8974962521705799,0.2945702628439283
59,10.239274669999999,0.7991992636542992,0.4231096003961266,10.24003365125,0.6858517433929879,0.2200397688778833,10.243887358125,0.7830084393082815,0.2569876846441277
60,9.697145138125,0.6780744425430164,0.35947581414565416,9.6978648878125,0.5796702483072586,0.18925350003216732,9.7016280209375,0.6546711219087954,0.21684214926911205
61,9.1758330415625,0.5468788013888771,0.2892334881983529,9.176507735,0.459954680114409,0.1537672637673811,9.1801786296875,0.5157562849158759,0.17464751238779214
62,8.674864765625,0.4123722332267392,0.21636281448217612,8.6754832040625,0.3358232021584303,0.11785942387682155,8.679060430625,0.37842541780377437,0.13317274276963528
63,8.193832593125,0.2902020778188017,0.15076298777776975,8.1943761678125,0.23318160470749025,0.09323710293340105,8.1978497965625,0.2667998356720847,0.09905354563280118
64,7.7325215421874995,0.20921053148396535,0.11552782090028367,7.733002511874999,0.1848723561268115,0.08937589241940323,7.736375518125,0.2092396820233288,0.08411454756142142
65,7.290971664375,0.1757379030228517,0.10513165873902837,7.2915527840625005,0.1721524704197972,0.09508632575306684,7.2948011690625005,0.18466090077309744,0.07801274070660394
66,6.868877485625,0.1735547619345187,0.09421807363856818,6.869820211875,0.17509405950073156,0.09428787360691443,6.87290767125,0.17932888449835324,0.06257191096339337
67,6.4652883415625,0.19966637318213398,0.08423412215195929,6.4667641753125,0.1930255006090936,0.08923093508293922,6.469629814687501,0.20110981887336601,0.053172894844022385
68,6.0792663090625,0.24549851346236545,0.08544846593607558,6.0813048775,0.2222277096731133,0.08695368077217028,6.083899338125,0.24108060219453728,0.06488454062126187
69,5.7101466846874995,0.29926522752576046,0.10019349873610897,5.7127039203125,0.25835125068439696,0.08808190909134551,5.7150106796875,0.2896590460259802,0.08210120820505679
70,5.357404240625,0.3565004434927612,0.12237080882489147,5.360431231875,0.2998646361771578,0.09627590102141328,5.3624546596875,0.3417907875370502,0.0987943699547866
71,5.0205661309375005,0.4169037585204259,0.14720373462936645,5.0240143934375,0.34779817625758663,0.11743800261424252,5.02576979046875,0.3959184429761776,0.11764576305719651
