level,-kappa-0.01_pressure_bar,-kappa-0.01_theta_mean,-kappa-0.01_theta_std,-kappa-0.1_pressure_bar,-kappa-0.1_theta_mean,-kappa-0.1_theta_std,-kappa-1.0_pressure_bar,-kappa-1.0_theta_mean,-kappa-1.0_theta_std
77,3.30858691640625,161.9708118133545,0.11547864006518763,3.3137221803125,162.2552525100708,0.10822641781847193,3.3143448768750003,162.20535272216796,0.07742807064978592
78,3.07078554859375,161.97063182830811,0.12773861377800189,3.0760672659375,162.26284769439698,0.11940730741117327,3.0765751215625,162.21408562469483,0.08778450391344353
79,2.84546094203125,161.9705404586792,0.14234057821622229,2.85085325203125,162.26739652252198,0.1271348371725133,2.85126092953125,162.22118185424804,0.10025282368483764
80,2.6322105137499996,161.9700592956543,0.15578853021513087,2.6376785425,162.26733953857422,0.1337019298465459,2.6379991931249998,162.22583627319335,0.11302803692153181
81,2.430636367109375,161.96916780853272,0.1689670954584438,2.436147294140625,162.26388079833984,0.13975897725209704,2.43639393515625,162.22731955718993,0.1255962245213895
82,2.24034590125,161.9685913848877,0.18272093987755578,2.2458692903906248,162.2604806137085,0.14572637269784175,2.2460532921875,162.22451271057128,0.13817686082876576
83,2.060951820625,161.9674005355835,0.19665054711595598,2.0664592621875,162.25745851135255,0.15397041146701781,2.0665903371093752,162.21878565216065,0.14918467889788412
84,1.892070290078125,161.96302505493165,0.21027689790067458,1.8975362840625,162.25389221191406,0.16448707368806573,1.8976219803125,162.21348094940186,0.16148681016245045
85,1.73332213578125,161.9549683074951,0.2248137449497575,1.7387249754687502,162.24733551025392,0.17868873962631238,1.73877060125,162.20757106781005,0.17375660708851018
86,1.584334984453125,161.94378900146484,0.24072642174781012,1.5896552296875002,162.23805062103273,0.19543885211041936,1.5896642322656251,162.20031876373292,0.18244969566198393
87,1.444740616875,161.92992445373534,0.25398465796274494,1.4499639478125002,162.2283828048706,0.21019235992733906,1.449937321484375,162.18923569488524,0.18923962867057711
88,1.3141768403125,161.91174314117433,0.26659126103261227,1.3192918234375,162.21751863098146,0.22015460796882588,1.31923043171875,162.17591985321044,0.20033474309824362
89,1.1922855125390626,161.89185842132568,0.2819681301531921,1.1972822195703126,162.2054292907715,0.22441569542207945,1.19718803640625,162.1636016769409,0.21608469483140474
90,1.078712161796875,161.87318803405762,0.2953311267045134,1.0835818091796876,162.1944835510254,0.22359656618829218,1.0834564712109374,162.15196070861816,0.2291460181173049
91,0.97310806171875,161.85845095062257,0.30439478920646995,0.9778383859765626,162.184720993042,0.22139450024722768,0.9776859266406249,162.14107265472413,0.24040124911736852
92,0.875127159453125,161.84826782226563,0.30901110956695516,0.879704427421875,162.1776508331299,0.2194690735772987,0.8795291931640624,162.12933312225343,0.2509612629295543
93,0.7844297530078126,161.84346643066405,0.31702127573335287,0.7888382540234374,162.1690339202881,0.22398092433493727,0.7886447898437501,162.11592335510255,0.2587040444537264
94,0.7006798426562499,161.84899892425537,0.32692635623030974,0.7049058941015625,162.16387615203857,0.24425096598031532,0.704703171328125,162.12668421936036,0.26951639698396096
95,0.6235375022070313,161.83160428619385,0.34943619114650676,0.6275713853320313,162.14806840515138,0.28677064064270286,0.6273728029882812,162.1405267791748,0.3000543702861596
96,0.5526784017773437,161.86457331848143,0.3740005499472491,0.5565173410546875,162.19859127044677,0.3474649936717406,0.5563330678320312,162.21002299499511,0.3395687848120031
97,0.4877942155078125,161.9306348876953,0.4043972739373471,0.49144738218749995,162.32472177124023,0.44629454577561545,0.4912828932226563,162.34660885620116,0.3896384211736621
98,0.4285822407617188,162.05974949645997,0.4520983056710137,0.432064515234375,162.5304672088623,0.5868330401881546,0.4319274339257812,162.59049195861817,0.46887053024851444
99,0.37486103126953124,163.0086046447754,0.7207552840195816,0.37818494005859377,163.54830282592772,0.8872003373601209,0.37810459927734374,163.77410355377197,0.6704483325034708
