level,-kappa-0.01_pressure_bar,-kappa-0.01_theta_mean,-kappa-0.01_theta_std,-kappa-0.1_pressure_bar,-kappa-0.1_theta_mean,-kappa-0.1_theta_std,-kappa-1.0_pressure_bar,-kappa-1.0_theta_mean,-kappa-1.0_theta_std
28,39.55402034315,162.23100450767518,0.04174660174997828,39.5537267796125,162.23857646888732,0.03259396013311572,39.56270281275,162.31142745109557,0.016330620059552273
29,38.0984439592,162.23108402160645,0.04176450611061006,38.098141420474995,162.2386264957428,0.032493350653518126,38.107345088425,162.31316105155946,0.01577900559632642
30,36.6815374714875,162.23118934051513,0.04176639298909221,36.681227409725,162.23870498382567,0.032379276727065594,36.69065039265,162.3148948006439,0.01543292743613863
31,35.302677879925,162.2313155808258,0.041760322298680284,35.3023617270375,162.2388083546448,0.03225282629606332,35.311994930750004,162.31659666557312,0.01514655632914233
32,33.9612455454375,162.23145880561827,0.04175675371088592,33.96092466885,162.23893304786682,0.032115628563151304,33.970758278812504,162.31831104179383,0.014862783743062484
33,32.6566242074125,162.23161376861572,0.04176707967901251,32.6562999168625,162.2390763633728,0.03197170910566538,32.6663237048625,162.32005980194091,0.014621333192278015
34,31.388201011350002,162.2317731223297,0.04180025756687937,31.387874509725,162.23923132781982,0.031830164788102626,31.3980772796,162.32168421409608,0.014518399553030858
35,30.1553664672875,162.2319317716217,0.041860514683638286,30.155038920575,162.23938960525513,0.0316995042013976,30.16540785275,162.32315154396056,0.01462476190750443
36,28.9575145363625,162.23208427101136,0.0419497833912019,28.9571870167375,162.239544608078,0.03158279986015446,28.967708532987498,162.32470621635437,0.01472244991587888
37,27.794042609925,162.23222618026733,0.04206701194793028,27.793716134125,162.2396950792694,0.03147875582116592,27.80437711155,162.3264733177948,0.014270310571848544
38,26.6643515270125,162.2323524771881,0.0422080823101857,26.6640271022125,162.23984168914794,0.03138518181886969,26.674814813687497,162.3283864163208,0.013591427387769266
39,25.567845657525,162.23245891456605,0.04237577631497729,25.5675242687,162.23998607505797,0.031297012358827196,25.5784252047875,162.33030403274537,0.012925026206996643
40,24.5039328880875,162.23254223312378,0.042574440432990066,24.503615521362498,162.24012801383972,0.03120808566893427,24.5146139710875,162.3320151688385,0.012286773629475226
41,23.472024610625,162.23259727500917,0.04280658089540174,23.4717123057875,162.24026244659424,0.031118187986928822,23.482789436287497,162.3334548728943,0.011719696041285267
42,22.471535874837503,162.23261933067323,0.04307175230792804,22.4712295907,162.24038035621643,0.031034259083889952,22.4823636216,162.334677917099,0.011299368783928227
43,21.501885273150002,162.23260931098937,0.0433676330808062,21.501585968437503,162.24047628677368,0.030964260063512997,21.5127530392875,162.3357562338257,0.011072935949898404
44,20.56249511990625,162.23256666503906,0.043691963559141664,20.56220365921875,162.24054821899415,0.030907622979261903,20.5733787994,162.3367184312439,0.011031288764623191
45,19.65279141299375,162.23249461357116,0.04404388019524683,19.6525085863125,162.2405985519409,0.030860037001774494,19.6636667133,162.3375629888153,0.011141222111041718
46,18.7722039288,162.23239966712953,0.04442734591902336,18.7719304770625,162.24063435638428,0.030814569673973526,18.783047335381248,162.33828507774354,0.011342126916161151
47,17.92016626653125,162.2322887524414,0.04484067022409144,17.9199029035875,162.24066999748229,0.030761289861669122,17.93095614406875,162.3389472995758,0.011596284456168143
48,17.09611592146875,162.23217092086793,0.045276543372760956,17.09586333718125,162.24072853912352,0.030690234181309253,17.10683393203125,162.3396811831665,0.011938590485766058
49,16.29949423194375,162.23205664878844,0.045733020661352985,16.299253271368748,162.2408295440674,0.030589906793964186,16.310126882343752,162.34066500595094,0.012484876026380052
50,15.529746543575,162.23196426208497,0.046222771318223776,15.52951816419375,162.2409893108368,0.030456137025832206,15.54028648603125,162.34209959388733,0.013401970167020237
51,14.786322182531249,162.23189464874267,0.04676008331379122,14.786107523931252,162.24121686042787,0.030283871392306035,14.796769093218751,162.34406156791687,0.014820859410199038
52,14.06867449935,162.23185661842345,0.047397633074126616,14.068474925150001,162.24151833389283,0.030099227339047338,14.079034874625002,162.34639487823486,0.016680012715818128
53,13.37626092488125,162.23182051528931,0.048198607633338005,13.376078052768749,162.2418490143585,0.029958179418997036,13.38654670848125,162.3486200908661,0.018756130579458886
54,12.708543018050001,162.23176044128417,0.04935822620468686,12.70837869953125,162.24205752044676,0.03010585237687626,12.718769020075,162.34996402938842,0.02070840416950736
55,12.0649865845375,162.23147396125793,0.05118874798300654,12.0648426248875,162.24163461593628,0.0310504780237682,12.0751663124125,162.34907493026734,0.022271079358411338
56,11.445061812475,162.23067505821228,0.054553077072507165,11.4449401015125,162.23965763023375,0.03421619441576777,11.455201017131248,162.3432791886139,0.02351469305418686
57,10.84824277090625,162.2280871006775,0.06103026997292942,10.8481492380375,162.23456322914123,0.04173596619629411,10.85833066309375,162.32667191093444,0.026998304227131502
58,10.274006894846876,162.22139943153383,0.07494253079384013,10.27396785591875,162.2236390010071,0.05926064075292349,10.284010981815625,162.28956790115356,0.04136468469913551
59,9.721834161581251,162.2041310596466,0.10398181665642475,9.721933362203124,162.18859666542053,0.11662322641840103,9.731724166290626,162.2210570802307,0.07648173268149869
60,9.19121918725,162.16833571533203,0.16810144216849898,9.19163550598125,162.0658608306122,0.3086561249264221,9.201054979490625,162.097322164917,0.16082888527592976
61,8.681709074365624,162.0944760220337,0.30159143675817657,8.682690592203125,161.78915554870605,0.6208770509103889,8.691740064743751,161.82369703147887,0.32594407459617414
62,8.19302073476875,161.89275259490967,0.4980515715166112,8.19469059503125,161.36538509391784,0.7975617117713371,8.203532576425,161.35898892196656,0.4508147265857253
63,7.725021874315624,161.37402441230773,0.5847194887263913,7.7271344351875,160.80997551643372,0.7173544252009141,7.735906679771875,160.85190765953064,0.38785108831384796
