level,-kappa-0.01_pressure_bar,-kappa-0.01_rms_vel1,-kappa-0.01_rms_vel1_temporal_std,-kappa-0.1_pressure_bar,-kappa-0.1_rms_vel1,-kappa-0.1_rms_vel1_temporal_std,-kappa-1.0_pressure_bar,-kappa-1.0_rms_vel1,-kappa-1.0_rms_vel1_temporal_std
0,98.62439433864999,0.03305064881919061,0.0035158766427262175,98.62449995695,0.03177583673241279,0.0038597954018814843,98.6244772742,0.024989903990108284,0.0029724825025999554
1,95.8184104972,0.10251505802945812,0.010744808521909743,95.81851741295,0.09830394969534052,0.011702913371738753,95.81863475915,0.0778275461049739,0.009019653772702082
2,93.07152128359999,0.17395202400992782,0.01801223818118995,93.07163114724999,0.1661694175304871,0.019545615329113187,93.0720898466,0.13282176845639315,0.01502308201863473
3,90.38122736940001,0.24061353827873594,0.025014290667656883,90.3813312883,0.22895021965905024,0.027186434769031865,90.38217442445,0.18447205916094972,0.02078359753900408
4,87.74684891310001,0.30080922833380536,0.03164258222765132,87.7469379071,0.28521926468292047,0.034589573802338805,87.74814252315,0.23107420232964027,0.026268251875772607
5,85.16770108610001,0.35605904747629635,0.03789621570362989,85.16777065115,0.33656010370014844,0.04175019298662096,85.16932557815001,0.27376203540827215,0.031525723929021796
6,82.643128175275,0.4075908474631516,0.04380287058891578,82.643176117775,0.3841487395408457,0.04865233427463948,82.645068669525,0.31352745372927693,0.036582429263160264
7,80.1724389748,0.45606881329408683,0.04941968512031691,80.172464207425,0.42864507688435893,0.0552953942893664,80.1746844651,0.35089265832485234,0.04144245517033748
8,77.754947894875,0.5018500681802321,0.05480097600284155,77.754950247575,0.4704901640923663,0.06166916682217221,77.75748728387501,0.38616738573893267,0.046108281643817854
9,75.389964978,0.5452504944130688,0.059997992655108516,75.3899448823,0.510027044616577,0.06777383694657246,75.3927883323,0.41963990630574066,0.05060941518572034
10,73.0768042405,0.586572783063031,0.06504615257274267,73.07676254715,0.5475255382903483,0.07362019575872407,73.07990155602499,0.4515485661174025,0.05500107515241943
11,70.81478045505,0.6260847198478353,0.06996306667379855,70.81471838435,0.5832169783271381,0.07922013089938486,70.818141993725,0.4820953622327131,0.05930574884818696
12,68.60321145902499,0.6639686579919465,0.07473674656799909,68.60313030975,0.6173042833655652,0.08458635283143312,68.6068275372,0.5114179930903426,0.0635001098842464
